X1,X2,X3,color,grade,X6,X7,X8,X9,income_class,X11,X12,X13,X14,X15,y
0.46564078122037333,0.729110580743573,-4.748320556928765,green,D,0.9470259177343195,4.6097802021925265,-0.15405614719273564,3.3285035257044298,medium,-3.912462476616595,-0.846947563765366,-1.342162834918987,3.7255900258896326,0.9326438008589811,2.661360672731959
5.759041409753295,4.334367752598931,-4.931862559502416,blue,F,0.14905341920161796,3.4671818881043692,6.39858572127734,0.37318184202591587,medium,-3.1446112169196905,0.8917304052853958,2.24605756291811,3.717010767419827,1.3692952447567475,-0.30077645793189156
4.549095024391396,0.9415792244064236,-4.361435086304613,blue,C,8.808612853776724,4.772597458457636,5.069673654629909,2.448701688071968,medium,-6.170358574146163,-2.5420713058149564,-2.3699174450956506,5.3359403659292814,0.5643588987341004,-8.792208752879166
3.6041656657453056,7.514675610589653,-4.907097408460128,red,C,2.6379815054072084,3.960995775510477,5.124252577258127,3.896046560251045,low,-5.934483193062442,-0.9024364525122396,1.1312844411123995,-0.5456197356306655,1.09486435924902,15.467599234885604
2.8588811079907224,1.358339087876245,-4.2687272065491,green,B,4.122401311634081,5.0727226792347615,4.770705213094416,4.734516431563314,low,-4.862132835539512,-0.11805232640577346,-2.7364432445616877,-3.9877273272099516,3.663391867349362,1.3911961741513563
3.1566347793271134,2.2583779180883057,-4.791398919511233,blue,A,1.0489789990330811,3.2728563981807857,7.531941947558832,2.3022111129515657,medium,-3.5907174587592072,0.996512573832493,0.13393225829596933,0.300745337166583,2.3954353506849104,-14.254940722882859
7.600306042984984,5.225889604423193,-4.208195543366759,red,C,-2.7310190564204913,3.184578175827003,3.0152577805039034,2.402948332428285,low,-3.8131294536522513,-1.7643384001832314,0.023492464615468833,-4.311604737121173,5.60781048079443,5.884898915966939
3.0874460062009246,3.797866065895245,-5.61756324591346,red,B,5.409778839498681,2.489623396439215,5.820723901449421,4.194807552046552,medium,-5.910042530291299,0.3996061699732095,0.41482640904615087,-1.5764654221240646,4.103946816491962,3.9386463151771234
6.463106057813354,4.073379489871311,-5.540277221890117,blue,B,4.975297760705018,2.9626160823303325,2.9009624499956614,2.880079637283992,medium,-5.297525795966964,-0.12030475883603642,0.3299838065730888,-2.045846203351633,3.828031691605749,2.17960971172191
8.378708394764722,2.602384986018094,-6.5052748071739694,green,D,0.2109193755849832,2.4298254515066557,5.280348808580906,5.933392367819317,medium,-3.540497770884394,-0.4194551563255646,-2.0130195517389664,-6.670733351495287,3.6611471991607347,9.237621585912668
4.993996240853909,7.791828432117797,-5.566965759144108,green,E,3.137549468334874,4.579595782190265,7.877866227214623,-0.38417200642962923,medium,-7.525417828452474,-0.9282988813894402,-0.7953325777577673,6.1198424136563485,-0.5507105701474152,1.1897943928502104
5.085232029060551,6.341433393038107,-4.493542099346569,blue,B,-0.8424281869932153,4.599740709237145,5.301418637800575,-0.8238174586262921,low,-4.408790869456716,-3.5691783411455344,-0.22550564318400323,6.433020941833556,-0.2718801655418912,-1.0181842767313287
1.1035511124351274,2.6436148970630176,-5.051504424251253,red,F,-2.493316894588048,2.426075460677543,4.740304536385679,2.6166892886356856,medium,-3.6850661970238967,-1.3418633202485133,-2.0521489585006645,1.9194539008530322,2.010559614735736,-6.571544779200507
5.077593902778497,6.910137074054391,-5.122043726102395,green,B,9.375027118161166,3.322719479104133,4.725047744363089,2.9466262918084825,medium,-7.841320093819062,-2.139657568036246,1.9993091306466924,1.166351611721612,1.8293949617320906,3.932758421585887
5.223464171913262,0.8426323001840037,-4.146369133845102,green,B,5.231199017671215,6.618066905710369,3.7145526457207247,3.396768556026379,medium,-4.811185375437528,-1.3785207861816997,-0.7775837827977123,-5.087285292169375,4.8624294980929,1.6178911896605612
4.010361783697423,5.9233387849333035,-4.605583916824701,blue,D,2.995892408988016,2.799132477124346,3.431927076602414,4.530832086862218,low,-6.672037873419776,1.1774762856721552,-1.1930579151351937,1.9352237988854766,1.5974399092379443,18.424827258840203
3.669165161212508,7.736030090646401,-5.280808576751404,blue,B,5.1644029836468635,4.841307825377329,2.643292089432967,4.481654280542601,medium,-7.767931940931957,-1.7574027034492006,-0.9026324934829997,-0.3742114107931551,1.7837841531488932,17.163433253965096
7.693110327796405,1.542389230079686,-5.911945628497704,green,B,-1.2761257101648558,4.037540264460285,4.218298857678902,2.1589259244845636,medium,-3.246048741497767,-1.4012451111171524,-1.2509308459725448,-4.284627140982507,3.5685288095697913,-6.565892905921878
7.852825324979485,5.198912804911846,-4.790823507519593,green,B,2.6849104229825915,5.2561614387070374,2.820822628805545,3.0876461163122206,medium,-5.520706604134052,-2.6827636752857753,-0.1936482901897849,-2.5735778803011335,4.60530005035468,11.282021755997267
3.7290720500371513,4.049111523414185,-4.706463382355423,blue,F,9.684377400642862,5.913694398373479,3.7513667674800195,3.4784454153878257,medium,-7.7287837483417965,-0.2739823961155649,0.23692504579460838,-0.10942572880962315,2.749859855858978,6.7100045176196765
5.551385249074556,3.7903483915125173,-4.956897411733671,blue,E,-2.848714070776368,2.3086475579240586,3.285483199595426,1.5185354111459843,low,-3.583235337069523,0.42482940622681836,-3.7018171061051595,2.2513497820712605,2.6408988374345492,-5.217638734621839
6.117559226139151,1.7634018358142822,-4.6942362546969,green,F,8.109416340540395,6.713944820166485,2.7510929466096705,1.8098456329323536,medium,-6.105163302716419,-1.751106492643409,-1.5054821138843364,1.66973167506994,2.150547123602131,-6.149250105663696
3.913316157379577,0.5881351348952374,-4.460751852978033,green,B,1.0831527591544623,3.9535555924996064,2.2963430864966066,2.3413570839872246,low,-3.3628217063131434,-2.6905896718427114,-0.8174186208803955,0.07260755508167005,2.0264657106170687,-10.215157262766674
5.903700035599285,1.8892786565344162,-3.4294465765678313,blue,B,6.460833489132526,6.09053042057348,3.8241381120178723,2.7444084921791196,medium,-5.295482105875868,-3.1525284238144606,0.622153525112341,-7.184448900159095,4.5564808247100705,-4.238499752089197
1.1767139450358564,1.7072112364134422,-4.283555622899726,green,D,3.5287504969466332,5.774389356113992,2.743495809829645,4.729999081882186,low,-4.686864796045454,-1.2763383480528017,-0.6409994398286067,0.07091705014101035,0.7627785854864855,8.04082025607807
1.016957723322331,0.2274914914213924,-5.62302198798494,green,D,-2.4236480758263994,3.8385967486341923,2.749366653954989,2.901501810987102,low,-2.366185676340196,-0.6134486202666323,-0.6301143780598726,2.9113518529315296,0.5722211543148611,-5.94659812251806
6.0232136282849416,5.0003625346034495,-4.899466148941384,green,D,5.482275398248731,4.507625635236149,3.7374416132057693,2.9140746805631905,low,-7.2428444872643905,-2.776223819022048,-1.5675853729469869,-3.6875538526458294,4.330348589237262,8.705533141700743
2.4580437969740263,0.6472800580176404,-4.217917120801313,red,A,-1.1809501068888004,4.018318640500049,3.054386245353465,2.672080177633055,low,-4.240454750987078,-2.4775423538085657,-2.7544126817451517,-3.7264002534833436,4.427393430417714,-12.136813148751772
4.484973447755705,1.7564582328543608,-4.88842922439124,blue,C,2.5272868494301894,5.630620019532832,3.212386994469123,5.137824585147162,medium,-3.518036099670493,-2.789726861579574,-2.08137709487655,-2.2886907609391103,2.454782073359249,7.891528462397016
6.544310572621837,4.461083494719793,-4.514449524975654,red,F,2.7256988687736485,2.113160710816349,6.564973284758324,2.314960062450374,medium,-4.510572244259228,-1.075067948086728,-1.0402101031697473,4.655536295582943,1.275740918775896,2.5790082340344305
4.486614777977262,1.525582610917406,-4.568547037646387,blue,A,6.546505656595015,6.658400098597433,2.121071928619604,5.60529340400633,medium,-6.439219003960207,0.6739721099558111,-2.9041257220428074,-7.7972091105152845,5.9017376174614595,7.741126249014752
6.352502873107654,5.956367466109841,-5.806556945807482,green,B,-0.4256894966510856,2.5260895025351005,4.557329056302892,4.6651445976928745,medium,-5.782751127230073,-1.4669978740282428,-1.2073237035526865,-5.490068443850347,4.023570029933398,21.887370305546625
7.130019867978957,5.852215180471469,-3.9465726234798284,green,F,-2.1703941277840704,3.054945232550866,5.6468411169162875,3.3488039693709,low,-3.8444141246040173,-0.4056720821300547,-0.2854513017462449,-3.9236514805293563,5.874612976478204,16.638996295919476
7.612514592888079,8.264457630009424,-5.952191323735767,blue,B,3.1684235431804626,4.099599567223667,2.618596468400556,1.0024697690148772,medium,-6.184079206971752,-1.276237359354407,1.0896791103625787,4.6066272193200435,0.8613791225501773,6.733786085327876
1.2608831300690837,5.8626593313237425,-4.733812960282344,blue,E,4.460906040201803,5.348609266582455,1.7478009338462746,0.8958077398189701,medium,-6.071610329590161,-1.3042468384150228,1.4309070824767276,4.760440664067313,0.45751375773682446,2.360777991955018
3.920638346766781,7.400593722946632,-4.762261388116773,blue,B,7.438198462312519,5.707266295653881,2.8145927909762323,3.45783111532109,medium,-8.30460242482567,-1.5269920046830006,-0.33223651224769996,-4.067848062192889,4.159071899026621,15.06472225628865
6.462625899519598,8.540112707011472,-4.767403833529005,blue,B,-2.0098595490506366,3.89573133116183,2.3477284052385388,4.114766786628306,high,-4.5624493901664085,-0.6410892621969771,1.922359476059876,2.361541979168581,3.190764970344524,24.705554615463207
6.877946921496556,7.944467378787632,-4.976080673649566,green,F,-3.496211203091856,2.4834924360006765,4.616739225142248,4.637871993286484,high,-5.142569451295403,-2.17766335640503,-1.210864553129651,1.1666427428062514,1.705125178828477,23.687418949538664
1.305649454598746,2.553093951769937,-5.627565356831737,blue,B,2.8261396302103257,5.186249126115625,1.9402080281577236,2.14755814174055,medium,-4.214591927767509,-1.6730872694057188,2.2821054303107093,-1.1890145288015261,1.7938573565255593,-8.013961175669758
8.659598342451327,3.1873658894855876,-4.597493146297449,green,F,-2.723424099109743,2.295059883461435,4.427746739282154,3.3642049532649936,medium,-4.350259362560934,-3.158921476846733,-0.49281708393316226,-4.2245905145541105,4.8623303793514125,5.275518993257558
10.643155487751313,5.852596066894386,-4.626448364817059,blue,F,9.051886750459456,5.1287385079607075,3.7064084642455013,5.289972793341686,medium,-7.046099208154539,-1.2164263129257826,-0.6274975275405582,-8.18430350823339,4.248974683421037,19.982669176008326
5.285221341246018,1.8866529528048968,-6.3612996169684175,blue,B,8.962940218377462,4.01469690937023,5.864701686652954,4.205449188682418,medium,-6.5368677812775635,-0.559537872334484,-2.1304442379422355,1.5960285463679043,1.2248507010932552,5.345465892589736
5.481072269054787,5.055487532779437,-4.903930522307336,blue,C,-2.027817307897372,2.2075038300566456,5.7435194557422165,4.224995783745304,medium,-4.5866875359949715,-0.9893493184781366,-1.302042872992279,-0.2797798606990995,2.4367049645548176,18.742838645717768
3.6995657038715306,2.321649075253014,-5.171649829883475,green,F,2.105997511748318,4.5993608332208655,2.8331834845050787,4.1672594564587,medium,-5.229838666683238,-0.08248426137488402,-2.907611419662504,-1.5667373818780352,2.078878541975048,4.324120639009787
7.405343232500341,5.412530711768034,-4.323612444615894,green,B,8.40704066421521,5.747686900818046,2.2316967753454318,3.050792469246338,medium,-6.840334311155443,-0.45092580987242015,0.9271681252842793,-1.1648677191928398,3.0460925916819375,11.172968254155213
7.788005430340124,7.803743016223216,-5.604999291054736,blue,B,7.630846606450101,5.099338019324276,1.7143150555404603,4.397284643651778,high,-8.102266304862486,0.21265155518880857,-0.1575194749828548,-3.854782799027138,4.206330654048799,21.83021564285929
2.852485298390625,1.6918532345449295,-5.335953104869729,red,B,8.136244925100996,6.152646897930486,3.058087816789496,3.681037329004604,medium,-6.056905500982189,-1.1782928906923855,-1.5470348713085307,-0.256552556654951,3.386582367167274,-0.6049097274643732
0.8616688837563745,1.6967070683571488,-4.0101342727007685,green,D,2.258426863701114,4.750816237603685,5.274628730684592,0.03848933205511984,low,-4.564573588337186,-0.5399913550004557,-2.6920187574115113,7.154639616947731,1.116244930771835,-8.958366760560457
9.92764183054842,2.739524556250048,-4.6837130376991665,green,A,1.212601792604427,3.5172773452088695,4.881380916168405,6.083064185923738,low,-3.872939721791768,-1.4522029469202378,-1.9483325670919158,-6.209646437242884,5.494837038298242,8.800824084859014
3.1348689264114937,6.754501886280086,-5.816008806214439,red,B,3.9954180684130947,3.396453672004653,3.0477237443516936,5.168058196238219,low,-6.856053425322472,-0.08021468761330308,1.1662533102781107,1.1069132674693067,3.0878420996081437,12.514528878379336
5.906147580119238,3.4765205569753475,-5.234418579557018,red,E,4.0262771648934494,2.9192578431403877,6.381669276056616,5.6309182712134795,medium,-4.834343730616378,-0.15305928775829225,-0.16538413662756557,-4.386566193159205,3.328214713306756,11.852419349601645
6.495790536997794,2.070778996980697,-4.969547126770947,red,D,-0.14215605544617937,3.4416850240064365,3.6768443153590527,4.746330300419076,medium,-4.408917417056951,-1.8368031788050405,-1.9156912719296175,-1.349089998346237,1.8247813481438298,10.532681606378885
1.4407098143337094,5.553452016085238,-4.8820688066186735,green,C,-4.09446593735938,3.150370639682113,3.6303524117889987,-0.29111520427844617,low,-3.4463536798951626,-1.8381450003949744,0.2509086320311027,7.212718101030824,0.11034026197025484,2.9431304050297222
0.7818124684432279,3.79440091724612,-4.142048984910623,green,D,0.061794949876489924,4.341516522426373,5.027893396749406,2.2190104853504415,medium,-5.223770704447169,-2.1683109468950037,-0.8966782951245414,1.4327597852977763,2.8651778908268217,-4.4977464365632285
7.750006198132683,5.562983553498539,-4.823734212633919,green,B,1.0490659386702095,4.22872400466517,4.48840808668671,6.253637735885389,medium,-5.909042655266379,-2.831365931750186,-2.1676418803750357,-6.092445719100925,4.740476265698458,21.980595740681977
1.776439291711648,0.7642228528520825,-4.3057400686228595,red,F,5.073819907968033,2.9734945154302643,5.650849198966364,3.484015706122309,low,-5.411582061389012,-1.026601475761709,-2.67216096232569,-0.24266876061706433,3.8626217928904407,3.524076755598979
1.9945979957888422,5.210854574658224,-4.458680148875208,red,F,-0.9984613812423309,4.905730455828785,3.0686171785867926,1.544467191876822,medium,-4.632457085634325,-0.33411360368185195,0.9018336391265062,0.775934646293033,3.1758590155652695,1.4103500819937806
4.770169449620333,7.349966403548603,-4.65455368910926,blue,B,-1.6147443035396787,4.0769897932813,4.121499650319502,2.1471153850981803,high,-4.979092733854846,-2.095655316916405,-0.7290053365201986,3.053604290934809,2.7662064688607813,1.996793278179281
5.616892028041561,8.290624079246715,-5.571315718912358,green,F,5.433062430606056,6.333701123023664,2.9883676368541523,1.135151352143259,low,-7.924665966667804,-1.5863100157276167,0.4440666742158551,2.8839945019945628,0.5750855330054864,5.547281689602806
9.463714946163911,4.7571321188097695,-4.312418096723415,red,D,3.413695396131724,4.419145577229064,4.153580684348769,4.220293408429647,medium,-4.993969359611907,-0.4428453584583239,-0.7719649527034835,-4.351930027460595,4.412634288528093,18.1852808251185
5.228875538350722,7.319156043494133,-5.372533399100877,blue,D,4.790018900335428,6.195132888134238,3.1623861031183846,3.1503223784058445,low,-6.851674002975499,-1.1710920881152966,0.5919514902225491,-4.4378143401452865,5.14076393946178,9.170056114626998
4.214558244122754,2.3648543026994755,-5.070649925651193,blue,D,2.4799708491068837,2.7440794622344447,3.4340091178928676,2.702299542719742,low,-4.528520915095913,-1.9319335349569484,-0.15132255176651932,1.892082650394947,1.3985132956629895,-6.815395343447815
7.234405217212423,5.927510218622339,-5.046664608005481,blue,B,4.6002111958125855,5.030746233237056,6.721502032913302,3.4045369969245325,medium,-5.949228348213044,1.271872619220276,1.4212936447214308,-3.5679201332408854,4.610093211897476,17.404359769296587
8.642530808174772,6.110367209460938,-4.182563958329718,green,E,5.116506099863348,3.7454227055643594,4.0798688256989495,6.074901414852898,medium,-6.238034377947752,0.5143354811484554,-1.1152367296993835,-4.471218087171485,5.672844510510367,20.222024523878872
3.113701648537904,7.124275408916259,-4.565199789994269,green,F,0.9103492078520307,3.287397893959648,4.136448621454813,2.26522745226538,low,-5.829334610926747,-0.7366567111970983,0.514423765443806,3.045835585740586,1.4734357935967681,-3.04321604789274
8.655771141267902,9.054700152026696,-5.125830079874276,red,B,3.4543028563126774,4.121157020753207,4.321754884476536,3.2239828275751554,medium,-6.717545756524936,-1.0377602096820362,1.1077330555439069,2.2595901152671103,1.4044474044276232,17.03690609343296
6.672022460895617,4.705997660338656,-5.454484090816752,red,B,4.407010080662075,3.5927213573605083,4.530743278188367,2.3260201600296337,low,-6.934111671600126,1.0356128310066506,-1.9083881513259262,-3.767378561592428,3.3949373137077354,4.050447433127772
4.227115568360349,3.7475053872351767,-5.245362484419943,blue,B,4.7604171180335335,2.848210601963542,5.275477774421189,1.9750775996480463,low,-5.452572827590071,-1.4156800447572109,-0.9465161902913848,-0.37614952696355736,3.0887198562964038,-6.3839714054503816
3.6399871116860116,4.691686508043673,-4.372843821161923,red,C,9.112672742119559,4.220380741388471,2.1072017489423103,3.874342005999923,low,-7.215964153524298,-1.1033661740634437,1.1709546156674375,-5.349589176358704,6.079106027825888,13.302518966570535
5.4350596928174415,3.9945342974258353,-5.634665167587242,blue,C,7.903816410973253,6.208153273165227,3.2841702678940408,5.027333837997439,medium,-7.228503987102659,-1.4072001931278926,-1.548958257750707,-8.227878869523307,4.686401209414203,11.891719701038562
5.908136869666668,7.025074819112128,-4.782017614493983,green,F,5.761040280731326,5.6077381573069705,3.345893041905549,6.177367145508311,low,-6.7746014859936015,-1.47802883019309,-0.1104802815793473,-7.349103326749547,4.252331859568123,21.931098645504267
4.851099119040679,6.687129478643872,-4.37866142768519,blue,E,-0.40164902671895153,2.9488192355060026,2.3570546398521954,3.5379252065542017,high,-5.17156946501839,-1.044960517486456,-0.38452152946491874,-2.4826368665999667,2.7566691214947427,14.251216581835212
7.346696957932469,4.148783382322229,-4.324670941544635,red,D,5.407693234334829,4.552206448934595,2.6678058016767827,5.944185379164821,medium,-7.0741549306966895,-1.7021854203281748,-0.982850696859838,-5.004330323989699,4.682286628845126,15.920130374072638
5.040628853840689,1.100820495914377,-3.970888049596025,blue,C,2.159733681116623,3.9680292361302123,2.488697430585981,6.671223847664069,medium,-3.6542569005654,-1.3571246159058932,-1.8155698528753426,-6.348496574322836,5.642125528364476,5.670947886708651
6.174146377954646,5.569150524141147,-5.083669948540409,blue,F,-3.575224410501408,2.5235755013186276,0.8415713877841043,2.740176095114575,high,-2.935721282362411,0.06382743552321457,0.45922321987799564,1.6696979765099256,1.1536820636214704,7.97931578077428
3.4902201820022625,2.414546865562573,-4.505576634052991,blue,D,2.913352737999259,4.676435709961291,4.07015190682551,3.8705946761728103,low,-4.965044335914943,-1.4112997273873136,-0.20717895690863597,-4.972044960493123,4.893462906158966,2.294533672689166
1.1420338331537718,7.52120438513909,-5.542640257498458,blue,F,3.84450449469933,4.342283737336579,2.670750315594532,1.5140749021710707,medium,-6.7906088757450345,1.4320720337587365,0.2481751667242632,4.221521314210308,1.6188241852417553,3.858939193391242
5.5546978916868,7.866984838567565,-5.147580956724158,blue,F,1.7786423506781563,4.770149878650407,3.4152419795097773,2.046495686251066,medium,-6.113492649584761,-0.6265599540279495,-0.12653566844605113,-1.814148976175692,3.402491649871175,5.138791369759916
