X1,X2,X3,X4,X5,X6,X7,country,X9,X10,X11,X12,pet,color,X15,X16,decision
-1.041672709702326,-1.9382999513406427,7.587450207861566,3.9303327715971723,-0.40787158495057074,3.440401059974066,0.9736611137544475,Latvia,0.9532438069191689,7.720149705947883,2.2478006988312,6.465123916628274,hamster,red,-9.353340444913357,1.1537949473270517,yes
0.06387484950780498,-1.43046897082503,6.857881143775624,4.946067105251613,0.3449027668689104,8.469052527193263,-0.9578052939844864,Estonia,-0.41497013785984604,8.91343624822139,5.722853459562263,9.205514583742035,dog,blue,-10.547953138169468,2.3538211653649044,no
0.12297025067461398,-1.603978403946063,7.302585409492291,4.135667516863659,1.250975254820361,8.566938458904833,0.6679556271664125,Latvia,0.9550750477182182,8.502514180174462,7.5442107014352215,6.251520411327528,cat,blue,-10.079412947058032,6.921647432532575,no
0.43683419267381474,-2.706161154164821,8.882790699937907,7.94810930432289,-1.8394964660648978,10.62056887682774,1.5089404859212525,Estonia,-0.5596021519530154,3.3850532430561673,5.404930922509978,11.066339588215035,cat,blue,-5.4059853758371625,3.5390275547423085,yes
-0.23130948356359338,-1.3220770782405113,9.934488884873913,8.730513054935004,0.38500346045813805,7.79373343265294,0.5306347403134527,Estonia,2.6696838177233366,-0.04263206046657708,5.228546697406914,6.97022569301449,hamster,blue,-2.5743969054573053,4.636486093025388,no
-1.3449203169281492,-0.8173789805829563,6.89467952793933,6.649506380791409,1.5845321426567844,7.5754873639516696,1.0158507447971503,Estonia,-0.13108099911148496,3.705827801565982,6.182222159120739,9.016375625570754,hamster,red,-6.180092261163192,5.118226207507447,yes
-0.6120928793479804,-1.13788733505956,6.287162615150234,9.846114057603298,-0.1452434105980449,8.145820534501132,-1.1414121149996082,Latvia,0.23740160705219537,2.9206750077967363,7.784315262825883,8.133950557797151,snake,green,-9.149255253393074,4.397165885778769,no
-0.724221108944625,-0.9955812457224911,4.762317835900304,6.362596944118777,1.0774871148269916,9.892453279279986,-1.4398626074917158,Latvia,2.233561369653226,0.11853405972030573,6.204090421471797,6.045966972289676,snake,red,-4.069109608777793,4.629945338292056,no
0.7879374960537235,-1.3659818463483933,6.285779826021623,4.8027579933559625,3.1627851644844145,4.420574987855211,1.115089828691791,Latvia,0.605389037342019,4.015876337907972,4.14876821878659,10.254588201812922,snake,blue,-4.787799805129145,3.040340593833,yes
-0.787909324269603,-0.8496528485284691,6.056426653117347,6.959692280807121,0.45539638728665893,8.478458845019071,0.9500241374159609,Estonia,1.5379099853018419,1.4844494439390932,6.170386766391784,8.818139992043555,hamster,blue,1.3825322778986142,4.508310838839689,yes
-0.818914186059993,-2.1862828442357123,1.292691528587845,7.7175515056929855,3.4156445095899546,9.969845498003378,-2.385121732666267,Latvia,0.4174190831969531,7.866194567667019,4.531964404423354,8.41647571515494,snake,green,-8.029389327340676,1.4020484119257854,no
-1.175465829630593,-0.7703160930867579,6.305763785930251,4.926542491903722,2.2311044066956223,5.021223061504017,-0.43820601542502413,Estonia,-0.4310250717683335,3.4393505229277292,2.2729533439645055,7.386134371492613,snake,green,-0.2892583605761545,5.071473639123484,yes
0.7434802988567297,-0.8009731154433788,7.489861046532448,10.419385939603652,-0.363711568953648,11.995020909807831,0.4555840314647196,Estonia,-0.8201552400112102,1.6523897312067481,3.658498454796721,10.057476965453466,snake,blue,-6.604603790041753,9.770763307081822,no
-0.850248518939875,-0.7259556414954331,6.520305106176073,7.297476873408522,2.8016470915378866,9.823499991336158,0.7254436931899692,Estonia,-0.3120378178762233,5.807827322732166,4.204478237479346,7.259683301364122,snake,red,-3.558626753814067,4.525661167412253,no
0.09930068894508826,-0.34013055756550004,10.964674820127602,8.798516080225259,-0.11267087205448867,9.238135182686431,0.9076715180855575,Estonia,0.9173399447925581,1.2499102096778483,3.059125861147974,7.755954931107993,snake,red,-7.283533753244832,6.539853027438234,no
0.5676525810590698,-1.1000581409319308,13.499506279117135,6.480150485675053,-0.7433342684923985,12.757925104571868,2.7007472998003403,Latvia,0.979984663121285,1.302709299933085,4.331003381146363,7.929865051919103,dog,blue,-3.404225550469183,5.477539001087884,yes
-0.535463488753364,-2.016766858732964,11.492314103736316,4.909127609906918,0.3848059249360567,6.318435056389695,3.3869993350940484,Estonia,-0.4448051776707409,6.1788175761784725,4.8474061048058,8.931385723659353,turtle,blue,-7.436721047436233,0.5640259858406405,yes
-0.6821202759004241,-0.6638647736924401,12.957070286550296,3.5050687246096137,0.5041832315941208,8.133897755759408,2.085389046696746,Estonia,1.3338601298184654,7.75131369810936,5.200352558451822,6.699699235856096,turtle,red,-4.141179125668232,5.068550002761992,yes
-1.8322876210943155,-1.0028931447883669,10.871680485088621,5.889498667455853,-0.37501528188268907,7.555363153790859,2.1859839602176967,Estonia,1.527575196652224,-0.1501403558313168,6.414783011269296,4.2963528638105295,snake,blue,-9.23764686818909,5.377429628438543,yes
-2.3951339279090367,-1.666332545008075,9.159192737604874,4.6067193016971455,0.4507051359605849,5.57079064885038,0.5322438696153559,Latvia,1.8162035989492296,6.045301998443399,7.133216640144469,2.6359585667133607,hamster,blue,-5.737462159572734,7.062638316704796,no
-0.9897529250458591,-2.9819167239687023,11.327634414008555,8.385044156706316,-2.6112148846779073,9.863905234060569,1.0925349311839272,Estonia,0.6641326998064656,2.01354180600859,8.693597331200852,6.708575220473068,cat,blue,-0.0918326733685384,11.376460189543158,no
0.3241536625540652,-1.3829444052277349,7.264860079608116,3.575290767468684,0.5110279877650633,3.5671164083430655,0.4139316054450529,Estonia,0.8043342398775652,5.321578435021346,2.2127714921562833,6.77469000464427,snake,red,-1.6831410596531502,5.605316804898778,no
1.2064327682586056,-1.0754483010883344,5.793522379678408,6.014939458441871,-1.1761958268490065,4.442104903997045,1.2833166756382004,Estonia,-0.004914416113710018,-0.7849151975294189,2.8725090804387077,9.602302560751015,turtle,green,-7.148239422338049,7.088388064880873,yes
-0.1998091667006412,-1.325944744547812,8.606756112072844,6.776973263657491,1.8966744182427506,12.315991499781667,0.38201858489657925,Latvia,1.6083783364092938,3.2424814690084878,6.119138453435556,4.163280162296909,snake,red,-8.82649863513134,9.72656703352075,no
-0.3601311529128307,-0.7397374900642097,6.149713286012514,9.790306255186152,-0.24974715931588073,14.758827656728483,0.40084271938219473,Estonia,0.21125522339327762,-0.6407877029296962,8.313058350762608,9.253425738061985,hamster,red,0.6934338464165815,4.114674256616136,no
-1.51370677030435,0.28032733630462836,9.075461885037551,3.5111284840386006,4.50076847870241,12.050678123528805,1.8206735284261633,Estonia,-0.42695844444743747,8.261526619845045,7.776638625440168,7.883168597583393,hamster,blue,-7.3227318780853565,5.995651578772437,yes
-1.5556086031800187,-0.2449291417825612,8.23667077244304,7.022805403410782,1.6098229316769603,10.620046229011757,0.007770550866930362,Estonia,1.3426068462761958,1.5323443898886562,2.764672344860562,3.3586128389704224,hamster,red,-7.06629390278366,10.026577365611068,no
0.29210888552077796,-1.4303525132901038,9.392787034827682,9.048626077402048,0.5808275112459209,9.206228942139486,0.869426680782191,Estonia,-1.7177715174208883,4.169035210632668,3.979956172797423,12.308328091883924,hamster,blue,-8.847074005280502,8.471298230315316,yes
0.3983546315402354,-1.2009977579798614,5.975812960502158,2.220972132553823,1.2133268464104867,7.56069598737515,1.1836666298556346,Latvia,-0.5309113955191886,8.241113712172046,3.843116120244602,8.715626108721352,snake,blue,1.282713203617801,5.207141048772092,yes
-0.9299323214433163,-0.7015680718257966,7.194596024296227,4.109386981880194,3.6734298826090432,6.895346862780153,0.8013210306534686,Latvia,0.8874679803478811,8.444509137809288,8.208019815027782,4.002961768727804,dog,blue,-1.4547603245364389,5.580548282310387,no
-1.7133153518452304,-0.8796489321861856,11.568242403522719,5.23451863315459,1.324345780747839,9.135587202248136,1.597528062781589,Lithuania,1.5221085463678503,6.869434950150323,6.56288599034187,4.903992665619491,snake,green,-11.53732615515938,5.072299980740557,no
-1.0055180569928797,-0.42124237094440864,15.141245587817293,6.099822038689686,-0.6192759741443048,13.018688595576094,3.2759126973113384,Latvia,0.610427965565512,2.5538871931013007,4.4315434034940795,6.032025801993868,dog,blue,-8.417856945661326,6.050141783696033,no
-0.7046665434724183,-2.133389498143903,5.573197076148238,7.279139833532563,3.225524981196882,7.124164458385664,1.213105635774657,Estonia,-0.13343553181680612,5.737098526353727,8.11526059450408,8.477110603894364,hamster,blue,-5.337797848968805,7.556725107312702,yes
-1.2502465981617479,-1.2116759179371117,8.354587490835156,3.882569293698212,2.6420682392885744,9.307038233701316,-0.28918035852325774,Estonia,1.7393299587288444,8.684602796766608,7.366278697729254,5.530895333119633,turtle,blue,-6.692067437037187,5.8182622132414314,no
0.8426836480183525,-0.8689603770446823,7.357459453948275,7.674879742331742,1.4163334732797916,11.603629631745633,0.5163908771322662,Estonia,-1.1933850617014672,5.8911230223536055,5.316004330018738,11.108485347434714,hamster,red,-4.737803524068435,3.996603996613003,no
0.7612029500953791,-0.7964494378147358,4.347968796153964,7.026849947933686,0.3489234755440275,4.996029183923854,-0.18210155874549924,Estonia,-0.8777380828484667,1.7778602926071667,4.157258720139939,12.169197594248827,turtle,green,0.5314311867535679,3.906533514881428,yes
0.029471415116948618,-0.20886793198834996,10.361294192746906,5.87227943291342,1.780960685527153,11.356356301035204,1.3539564456732305,Estonia,2.316730093335704,7.449920267591432,7.518702743386001,6.495130148590793,snake,red,0.8181771188608331,5.052018524068058,yes
0.7070880634213063,-0.1813706244277964,9.552506414460641,6.115245457635309,1.802387777179296,7.730453446066057,0.07919378575879812,Latvia,0.358691372611629,8.695890726544727,6.986006865300768,9.35618581065635,hamster,blue,-10.181120077942508,6.2286044090004395,yes
-0.8763029017728756,-1.2889952934751303,10.143941778234224,4.458594399136679,0.49208366964032124,13.66394741526748,1.317882665220655,Latvia,0.8075847970275389,7.824227356363576,6.766162448299129,6.48562054719112,cat,red,-2.5147989289344794,6.12317736072342,yes
-0.3073254686148167,-1.5407496247414125,7.247540142099664,6.917125298446824,0.8174025431322028,6.231305509043077,-0.6030333482100217,Estonia,1.0708789260992506,5.604572137719135,5.701191461071889,6.720337229817474,dog,red,-4.858726728393593,5.616334277554059,no
0.9106031155364867,-1.4954175280064748,9.869977840201626,5.564988407453069,0.3115814374039667,4.830553071871163,1.2829449986127983,Estonia,0.24873231427717446,5.380390878050376,2.999621829772365,9.916434497539843,cat,red,-6.282207294464401,8.881094148090067,yes
-0.37551146392264667,-1.0301474774011157,7.903471553897866,7.4210972191189715,2.473690659521602,8.607897258138046,0.3621661467259185,Latvia,0.5659782988006175,4.4900280904177245,3.007919187216231,8.429635151639609,snake,red,-2.734931570241729,2.906319370427255,no
-1.7712428872362338,-1.022028657203339,7.017512558391471,7.009919740910875,2.503767173164977,10.533006127915465,-0.8607763317238064,Latvia,0.8278971462907698,6.766702087460046,3.7305228885171293,8.477588807153408,cat,blue,2.155347902684352,1.5671606099390745,no
0.4505641171347554,-1.8118290964056039,10.809105026170103,7.3756578269559325,-0.00431598321162352,12.285913801667297,2.736124265844196,Latvia,0.7090113788961716,6.803808542932838,4.71023675957227,7.589033615478906,snake,blue,-5.674051506484224,5.345398583493284,yes
0.5924183883334319,-0.22221539575482452,12.151114758782969,7.399741042993754,1.2799846223414766,10.113817586475301,2.9256339905060296,Lithuania,1.1766664215670741,2.8522155270832528,2.2549210945402383,6.469975966763183,dog,red,-9.466515017210083,7.9006598072622065,yes
0.14527908782065746,-1.0125790585429064,6.766931451069327,6.3292430081748385,3.526530530061068,7.336607734992816,0.3010676608812367,Estonia,-0.5703740101961854,8.809255489629596,6.552950972965273,9.111693713375008,turtle,green,-2.2722423303540094,4.103894411979034,yes
-0.7764895935325848,1.2024506886569863,10.374354130565678,5.967093991649009,3.9531251264985263,8.126883506899418,1.1031894441312784,Latvia,1.2846755927413516,3.2867611849058003,5.975799268824611,7.029828808074962,cat,blue,-2.349063641048084,5.850295888043845,no
-0.15569584994675278,-1.4133779295565367,6.6222010563188585,5.987912526821788,2.5767726702094444,11.342832425051263,-0.43162586695569105,Latvia,-0.4172709541602826,6.380184687936794,3.4454841525477615,8.856282787307487,cat,blue,1.8191429312951128,5.663714552222917,yes
-3.219143302690566,0.26097968305987407,9.249117710334984,4.356741650050141,2.326249680949763,5.858548965102061,0.8115466153892454,Lithuania,1.5537626775109006,4.6604535876846,3.5634632543633606,3.7234139651266953,hamster,green,-9.82864830537055,7.363801102523624,no
-1.2146602640583444,-1.88403254253571,11.787829521150808,6.9621436607959515,-2.0314322655848027,8.44263354218063,3.2057494308595227,Estonia,2.774503402382253,0.13828038801107145,3.8570719183596482,4.4716378209215915,turtle,blue,-10.157249971997103,2.322829387207497,yes
0.4466566561908012,-1.2018461043622937,10.453740288323013,8.692649230580857,0.7289732246579187,14.055881902476056,1.229800475131755,Estonia,0.8340531049703497,2.435362245481689,3.152843279323968,7.871646718586334,hamster,blue,-0.2209342978269424,10.270523815628112,yes
0.03681572359858831,-0.8912336665601333,11.33534469877309,5.079823953569431,-0.031607340566983555,5.825477586731401,1.0855761575658927,Latvia,0.4002757351272068,2.5812543281625873,7.4477726391230865,8.797891985197959,hamster,blue,-6.2733247338920055,6.355610318269809,yes
-1.5123287923889646,-1.5777011791516344,6.594313981459674,8.046462243181967,0.35934020694988283,6.974423255622364,-0.171432242194558,Estonia,1.1442864019412422,2.0960665658293953,4.353744273234667,6.247671769715169,dog,blue,-1.0153968504943647,4.246603350443344,no
0.05503594141753121,-1.6493036530604668,6.542239272202194,8.0632911447338,-0.2844079664893139,7.6650400526491005,-0.2871025192007677,Estonia,-2.033568111619533,4.095923167820299,4.204031980307954,10.553866431465279,cat,blue,-4.470227622960302,3.4294640252267303,yes
0.2035409997133537,-1.4380600999009414,10.601592277740902,5.856449880065522,-1.923813237396762,7.482574793255791,1.982867043950294,Estonia,1.1724318617634966,3.260035730625815,8.71413107347725,7.655063670382626,snake,blue,-4.992218015341591,10.095143398148455,yes
-1.3278243251708108,-1.5062877497553069,10.355923145324395,6.806664317935928,0.773981366210319,12.672439874845901,1.9693427195906303,Latvia,0.616025039552416,6.335330706276408,7.757668267703849,5.339579406950297,snake,blue,-1.3016396701102364,8.230448395018879,no
-1.2183287249524548,-1.9628364070951896,7.624985674620738,2.739079820087761,1.3792186129485493,6.106534584326645,0.950822926337049,Estonia,1.5563508378071904,7.6785884778499165,7.503805915581171,5.5864218072292315,cat,blue,-4.648017755426372,0.9778187712917057,no
-1.0282279598719475,-2.1436464057701983,10.07759319270866,7.5627312733513214,-0.6549261994694175,8.793884837069088,2.253308214735628,Lithuania,-0.3366540228199728,6.530720622258228,4.477392148371162,6.546371253975439,hamster,red,2.1295436720091847,7.360395048345323,no
-0.950933268359978,-1.4933688109955507,4.539866929525291,6.8612133110418325,0.6654760966162352,12.138941512080692,-2.074606941926752,Latvia,1.0684978950220985,4.637166356198533,8.581967868098832,6.028468657351123,hamster,red,-7.880682343127298,8.867181250445629,no
-2.3305177024286854,-1.5813661903850156,7.974543815937218,5.85850475645427,2.314670940859062,14.12028041883204,0.20060606735160635,Estonia,2.0038967465052178,7.454268152385098,8.2356414871989,4.423661149982222,hamster,blue,-1.4181051317389533,1.9625115089100547,no
2.12097830922147,-0.5577479904283413,5.318197172657743,8.132713718906205,1.0878590453785304,12.980770613276041,0.5936131983019168,Latvia,-1.1159260172193957,0.9151931005949443,5.531057882856782,12.227182984915695,hamster,blue,-2.323134572308096,4.049376169348903,yes
0.4207261295062752,-1.3520035675233868,8.418055681753804,8.451448543465627,1.9791977094381736,7.9282619417573805,1.912915735514329,Estonia,0.64157466011764,5.871533111527254,1.5392913654309275,9.13056540650915,snake,blue,-10.445021112377509,7.609233984562171,yes
0.3246791351174271,-0.14139574287645473,11.556251324834209,4.372693963916804,2.499478010096423,13.554270556342281,1.6827961342729505,Latvia,-0.08349510520631842,8.323538634734023,5.461593762891886,8.82384915423989,hamster,blue,1.5939373729280244,5.164343866093128,yes
-2.310951165755661,-1.8915929053738896,11.540381334305971,5.800359941052665,-3.6711196003581477,3.2188443489265897,1.5657186881198448,Latvia,1.7089759743700639,0.8204511208788197,2.4071852479876252,4.937342149935166,hamster,blue,-11.231929374708388,5.430820958241807,yes
-0.8438498799051752,-0.5121471624727574,8.592350580600185,7.389459072362987,1.5970362365576531,5.280395179248171,1.0972303624552167,Lithuania,1.487869174887467,1.6082903557104005,2.175177433424972,5.348161851735386,snake,green,-9.692093332074187,9.089847370825721,no
-2.2582155347461415,-0.6930847541544212,11.987454065566878,6.5576451365268245,0.007131702568536638,8.889051123970965,0.13837033637515395,Latvia,2.628389256814298,1.000775792347323,7.6336531047177285,3.050941921752608,hamster,blue,1.7855233865352393,6.119756568218259,no
0.3047135027807373,-0.09833186338887501,12.001802424332553,7.514546799358854,1.351962631327548,8.200541314964182,2.7768100793704074,Latvia,-0.02599598850890672,2.6487979611304273,2.5036057304169637,10.521240276127681,snake,blue,-7.638851061184836,7.371363163809754,yes
0.15529689615191544,-1.1262599500161703,5.7906821446214325,4.599967136399902,0.49850160641582614,3.731417739120095,0.623135088312235,Latvia,1.8613268478499734,-0.9193271576049362,2.9929216117250026,8.270325942813443,snake,green,-6.6903396443354355,7.8935782783856645,no
-2.41474332755211,-2.1823828664775546,9.150904461929441,8.319748442988075,-0.07406610229967026,9.193374562663777,-0.019986587833124785,Latvia,2.3409138350379637,5.823521393102203,8.256200876226536,3.4264028781561304,turtle,blue,-5.297191356415574,2.2663452254707024,no
0.43489276889777106,-0.42584081245928895,9.722730216673838,6.405604719922849,1.9783987464927266,10.53418266453382,0.417837017247468,Latvia,0.6786470160753328,7.443779189925259,5.41731642522454,8.227430514852403,cat,red,-8.745791066113249,7.338189701603509,no
-1.4517862233904424,0.41008354893546484,10.526357114141408,4.563035504063663,0.8735940720176076,5.935011259099699,1.6073496339808435,Latvia,0.502967145208506,6.259939048665324,8.151154708990006,7.468780997199336,turtle,green,-9.205011935577376,2.461910136058089,no
0.4525500720961523,-0.9359231108411592,9.039157444027012,5.647901978759409,-0.5681515320439277,7.8344663741388265,1.7041556243588933,Latvia,-0.9328686754170237,6.027625134576961,5.5259148542749275,12.25202741780897,snake,red,-8.007964072474833,2.0764798830543825,yes
-2.506574081473638,-0.37987979474662925,5.3678839006502574,3.9378556487992906,5.700287379759134,8.75050935495657,-0.8289623563708922,Estonia,-0.5325140307781271,9.031125775259982,2.245402513338237,7.403706178267949,cat,blue,-5.687662222646756,3.922418920191796,no
1.1194693195120742,-0.5605558494239611,7.8365638883794135,9.806840718230784,2.294901631648256,12.710928718632935,1.292823972290589,Estonia,-0.10530319516900333,1.320900509137749,2.1910675979006697,8.336262862698627,hamster,red,0.5983056429206512,9.458103602287144,yes
-0.40369772118901215,-0.864432221057144,5.416096339458165,3.0722327031537655,5.403121507304748,5.209915394411616,-0.3143191392357916,Estonia,1.1247784401022276,6.195164813168073,6.755784244865746,4.922859818614846,snake,green,-9.872876099502857,11.069612180220458,no
0.26586843625565937,-0.3485724641253216,9.04155543992092,6.295273309125238,3.4615171626061922,12.17872760092739,1.0165199621909058,Estonia,1.2937471563302592,1.0439456214552483,4.612670818361599,6.604540335211183,hamster,blue,0.753924931233793,8.271801266653249,yes
-1.671587057765585,-1.0160557988850214,10.763051494670798,8.21121406255893,-0.2693804459948265,9.007942536874438,0.8090833924625322,Latvia,1.0435493039910568,1.6264611397858926,2.9802305030276313,7.342083685939311,snake,blue,-1.9032901461220115,8.437007991914932,yes
-0.5579776025146441,-1.0495640130876105,9.48157815937894,3.744717904590817,0.9792171748106397,9.270646079425488,1.2056931564247009,Estonia,1.1503862604950994,7.4951922640699316,8.8178378946955,5.982595893503776,turtle,red,-4.353515559479108,4.076869574349439,no
-0.11159284507658862,-1.129839338289099,11.061506372402732,7.033994526010575,0.06199085111507652,9.193876107309707,2.3867745598408785,Latvia,1.909985630405156,2.6658881954471427,5.947092461449674,7.214933472921808,snake,blue,-1.5436654254473416,3.0658453598072404,yes
0.22862134596969919,-0.039983615158386776,8.009913368858063,9.23630029444317,1.8052384565264858,13.254544226426187,2.2714532225597455,Latvia,0.7812846896735417,-0.7599415189414594,6.17867190136188,8.748832056439825,snake,blue,-0.4040357874483216,6.834163821227579,yes
-0.4132715079810213,-0.9100699265812302,7.41202911845761,6.382256747740515,2.87623909308016,11.238382557676474,-0.28431840654338547,Latvia,0.8027499205935342,2.633865577305804,5.789617156333819,5.676413446659453,dog,red,-10.81112006146762,8.020298778573748,no
-1.1556413815865616,-0.3916216300094053,12.810053593777813,5.1269780428796805,2.1194851638347916,10.172053580764775,1.6742010875723201,Latvia,0.15687891719858316,4.972528670670727,4.041520158912214,6.9244032944667415,snake,red,-10.854139306246308,6.650019240443058,no
-0.44565010597980403,-1.4514273227052037,10.187337649944212,5.677670289924773,-0.06673542295965351,8.99617151065804,1.514192283128458,Estonia,0.8769677087520749,7.97122108849862,4.257024133720468,7.236607624893282,snake,blue,-1.9804395221852715,2.1572618240236054,yes
0.23216833654523916,-1.895227729073512,6.631506141314398,8.602958372628038,-0.6414383810609772,5.1421389013967795,0.6071704705558041,Latvia,1.7203876724996077,0.7147184687357266,1.532434040577997,5.49652262947294,snake,blue,-8.244003707466335,7.386559687014362,no
1.3183188901413923,-1.4043967595184488,9.678324510139548,5.107750183935263,-0.6144020480062009,6.316697638450977,1.0836646746212109,Latvia,-0.7882186465629832,8.158892822538293,6.80512551759485,9.737337587425062,cat,blue,-2.883275850836424,0.43978561598634625,yes
-1.528355627610958,-1.4499147665716363,2.6655069679081276,3.915157599805224,1.4239050123552648,7.387304841715498,-2.6763096790916965,Estonia,0.3108660032437105,7.472275191816777,2.1411953161112605,6.536691533578112,snake,red,-0.643547329624838,6.379921800039289,no
-0.47549470371403,-1.6316480839728602,9.900462887497282,5.842970254839029,2.4254610652892454,8.424655900344273,2.1563601567409494,Estonia,0.4404093376610647,7.109468477511499,6.9346877876851805,6.956821494770114,hamster,blue,-6.8831910734432995,5.139575728021876,no
-1.0570254977885298,-0.5464931886960651,6.67695561235627,8.941286987894777,2.040873979876879,9.351820638896216,1.346202955413084,Estonia,-0.7394793771480517,1.2404752608992697,1.9501599650375239,10.700180487290895,hamster,blue,2.6883577772096796,2.7452203175285725,yes
-1.590526686323801,-0.44798333584330075,8.042143493907888,4.664799217974048,0.894273235870534,10.507364258420287,1.0512331641830357,Estonia,2.461439740917226,3.107861495836352,6.339074657247436,5.069499732202752,snake,blue,-1.7409949092396713,3.812778508035833,no
0.7254826455574892,-1.2558860132630065,7.653684471167692,8.551013971785556,1.000614600188428,10.569749452144483,0.43607753493547563,Lithuania,0.7320557519924931,0.9235848769592674,4.888349478993996,8.872521732553642,turtle,green,-5.440924145629908,5.682887623202243,no
-1.895652860394638,-0.7053139746211443,4.454101376940682,7.74929293844077,1.4873005903622862,4.3275131799613815,-1.3770202877367017,Estonia,2.7663144018534984,0.01266848841643542,6.761245349870854,3.4634215951452636,hamster,red,-5.798783596541157,8.312260617449043,no
1.1361919869305284,-2.3844377405371553,6.516691730565536,7.782206305405948,-0.8957441341429269,4.036110871238943,0.5916315316698015,Estonia,-0.40720114184996525,6.254323471504266,3.551501059591853,9.72876644536134,snake,blue,-6.703604708253331,4.806131956395269,yes
0.9162844525480645,-0.7465276851708285,8.339352800354941,8.33160204054821,1.9465114034471225,8.311727314625765,0.9376003611555008,Latvia,1.633743469783787,0.6578468190269837,8.674577082605662,9.507796416021304,hamster,green,-6.049383743229696,6.659670442034568,yes
-0.7829441163303958,-1.719037691432948,5.466039043721418,6.481742708455975,1.3761997845167606,6.116168795955403,-1.2936066550186567,Latvia,2.572547662768895,2.215483337206953,6.843323433193361,5.053177947273371,turtle,green,0.244054011759679,9.047281572231475,yes
0.5520066093811862,-1.5149566959302854,8.47669155142115,8.301841091962368,1.8374728009567949,11.885019813130683,0.49578896159058816,Lithuania,-0.054889313796918415,7.070080653162654,6.052509980728493,6.2428573349557634,hamster,green,-8.912306789973876,4.253342562673833,no
0.10332262135422299,-0.6216446652430967,4.435656751032472,7.624146527764629,3.7056550981425227,8.49120025453901,-0.4882497593661299,Latvia,1.3317743817703294,6.9287749066204585,7.2871952470129395,7.977330414299068,snake,green,-8.761679540782646,3.3427754897292203,no
-1.2093496160418922,-2.066267079784551,5.301164848918587,2.1828652095842576,1.8351210007172205,8.498105098069644,-1.2877371258894525,Latvia,1.2473761842816238,8.540588036737113,7.312915179996467,2.4679578545005603,snake,blue,-0.4960136594603165,7.63081893432979,no
1.3836790559676957,1.2451967513316171,7.19594247286311,4.092991052313268,2.7730436194644055,5.648339607391518,-0.2965003927609352,Estonia,-1.432955594908461,7.4832305408327295,6.474562836049873,12.84863769634586,turtle,green,-8.652492525044458,4.815249878280955,no
-0.5955336858477694,-0.8272891050990214,6.951067185670462,7.392611277588173,1.3572973899286347,10.215958915443307,0.42343943267178397,Latvia,0.3088722092319536,4.557403773382461,3.345934891368417,9.04169941460508,hamster,green,-4.123404380927985,4.013556330408538,no
-0.16456994368747035,-0.3847862695223885,10.723820088647857,5.552055451691871,2.102029877940285,9.94986154581045,0.9845093592464227,Estonia,1.249322820454858,3.74564025232711,6.600613120645902,7.977665436588953,turtle,blue,-1.6220071659800646,4.960131826696021,yes
