X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,y
8,2.1240094416670345,14,11.42481840420052,23,4.3967946569575735,31.97776453287316,16.38781353342489,9.635287103807398,-31.456740840704285,10.08951765583421,2.083050842415652,-0.7601517295240043,3.3832853026036043,26,-6.658525617965367,6.55066923197652,-6.988188290223103,7.128571203847516,21.990782060128915,14.724676425312614,41.838882244240196,45,1.4803478321920454,31,22.04792632463501,21.779019581967912,19,26,16.371372159315886,20,29.12375490144656,22.87978167665202,19,22.98364382806478,-13.646459928981002,4.753329097020465,8.47585068264788,5.83154534897896,6,-10.24496532270986,-69.6004498781309,7.552043257558849,12.854830956131428,1.076825672922233,-1.8569620279463184,13,-37.03595050019153,7.447594528570211,-17.565807454023812,10.962288444330312,3.2364869620902423,-5.902478833862329,14,30,5.088220567703592,-5.286700107338326,10.568665151501223,17,-0.7235364658979258,32,4,27,59.245630379364414,23.4270047128868,36,3.080575332528567,6,25,16,19,-71.4002453380063,27,50.59982507717157,38.007036546940384,51,11,57.85403993634386,4.3901672598103385,4.641863809581526,28,4.396647448511196,13,26.67609674721485,18.41143922261169,46,70.04423012926874,-9.787575702534125,7.04777853420713,-12.133593581163886,16.928936821901463,-1.1360807117005298,-8.5826341922698,86.37216692065654,56.49776481760881,13,3.9420133316484023,15.140279460055854,21,6,8.703186281894602,-21.909694490802526,17,2.3086986278062183,13,28,18.49493990271874,20.948923856902226,5,18.501845539810937,57,20.34991435824058,-59.119378289803585,2.19356867486054,4,10.522605443277175,18.816979228624653,22.412008177329277,1.2128307522703117,13,24,10,19.558329660544093,-7.222736764334239,13.64016442368625,6.247596694720918,10.49343634358695,27.592910086784748,12,32.3503061102028,28,5.80126773831386,21.68410451917041,23.27544818680299,13.736223677360277,21.283181175598628,10.888945307628193,0.32970963459700187,-50.7757979911405,1.8804452058815333,46,-12.982396275336608,13.866466344198933,24.178018404816132,58.4867696155049,20,25.528766034612083,4.94801773333632,-16.085418848104602,41,10.104833310553312,34,30.375082098073776,-32.56923449719322,8.154065028466608,29.540037459179498,47,5.457719729438229,7.6750630768727035,2.780524057560774,25.510512741903263,-28.831555258987986,-15.016623991199074,37,9.10376131087681,7.289534512924743,23.55197333801637,-35.035527762605064,-1.2219074883978385,23,24,-7.3021081013041425,6.913946998351773,10.215804833226708,76.59184258877505,16.495318701705948,31.061400578312497,-58.6400761356856,5.475614871735152,3.1596861358136423,1.2821655524274111,0.8413479058121458,2.432509436442479,19.990248962385937,7.955020398521956,4.640004274491857,11.951665349008406,10,3.47751041934387,3.489831288997095,5,5.18721137456216,23.639502489455868,6.0565772726267495,-48.55122488315684,30.2640595349274,28,15.486088286795084,-16.463230823488956,3.641808493379702,-18.47606611591266
8,4.727204244540987,11,10.883965931539494,30,4.442902906161713,6.935227997306593,-36.640958115664134,8.820087627356118,4.310395531615079,15.900277376860227,-31.259557308746945,8.192470994480516,3.9493765648370034,31,-3.790057454715913,10.748983223783878,-0.7461523140321908,6.522617810912383,21.339830494884943,14.793600838724242,32.51603413314463,56,7.512334759889965,33,154.02113502146426,5.624457249661305,15,33,20.85409729801954,19,-39.5174926055582,11.273819482013291,22,32.55369499715997,13.24160783551251,4.324326726890698,15.575810802202335,7.856519504540649,3,13.10212670167114,-35.62480313406147,1.4770995020143702,14.235571792585297,18.787526464398496,1.1626712473667107,15,27.38285153967422,8.077230781127506,-8.40512389175846,11.928316848308361,9.023203272679691,-5.69303330999545,26,33,3.0241568515386565,-4.190726891981589,7.601293706136146,18,-3.3607135634758034,35,2,33,65.63252180352646,49.33764137349317,23,4.848952412402249,8,15,16,14,-69.50243689759785,25,-26.774777695132833,-46.13027342843426,48,6,19.445169030683388,4.787476509694832,7.604379510274812,23,3.1805769252571476,20,41.31554734631405,18.865982716688922,39,86.17117326709882,-10.454630610591112,4.65661978503388,22.096204054854113,16.07212801884852,-4.792679420542107,3.6246821384749772,36.54180406233489,83.1412814874172,13,1.7319651098715638,9.293623339132555,24,8,8.204064662119535,57.80761856464446,12,8.800223189744543,12,21,20.418360813403027,20.88369092350217,3,20.007247687467906,60,3.0931416503477296,32.608238763226055,2.943389514949454,8,8.567541807363154,22.13792435987346,3.1713345315768713,7.4958421225658265,11,31,12,19.203629375103894,-7.872618837164492,16.79976358579414,16.087650205823138,-41.56267384921913,28.139409308831386,12,23.360472653225305,26,3.58146370607822,7.426036052728136,22.724245950122913,9.621270903213665,20.79536248558288,58.4069987934284,56.9562991044172,4.330103713741423,2.336037486521853,48,30.793990604188522,18.017652278704603,14.152466221422058,8.477783120933701,15,26.752828051315582,2.080130159597718,-42.68201019250034,45,11.160494654166232,30,-43.38736208625026,-72.20269314191714,8.66044160004676,9.55723404997586,47,4.734792690122109,7.12351852692336,4.809472702508921,25.508634182714637,34.172797009270155,15.06174820016395,38,15.789528590833957,5.745102880670129,19.20875408135259,-82.03149400780816,-0.7097065112244405,22,26,-8.284782930647427,20.63571944241502,12.50574480317485,-8.948458115977635,47.11460337208132,16.172335188204,29.031935177711148,3.700041247414788,4.94987425656162,10.49325791576112,0.2928905243507858,4.330011726389555,36.04529298230777,8.09852920943623,17.235934160232834,14.931294051027981,7,7.301731586052541,5.46750042142149,4,6.913847712713362,27.359153152827282,8.068568474055624,11.769337130147179,37.63334347639689,35,14.358250769115884,13.25576275387047,3.259434612797656,-32.632792564336285
9,8.294934710244156,10,11.757268001790793,26,2.415548569250957,7.027718421111365,-7.937999588459753,9.067810668061636,-5.48862312849441,15.521892303869027,-23.470992460793916,23.39231171150813,16.36751256569314,32,-6.2835010339758295,7.296339700138686,-12.633717593692626,6.87796600683615,19.44587567796454,17.65940811361985,34.468872663737905,55,3.237220781602042,28,22.592039445834963,13.991709053220674,15,35,20.147512120209758,17,20.590346117235754,3.1076144414358793,16,16.167693508597537,49.921475452337646,4.53859300329486,2.842289161833232,5.728065791219762,7,-6.886396053143173,-68.02545962747729,3.456779924098811,13.187509139470242,-4.2922746116313215,-7.922975215817001,16,-48.50001408236115,10.628813878998834,26.9407794960715,22.94489131442601,10.315352519140918,-8.519488508629866,14,29,3.6134459350522246,-8.79560648915363,6.190097736021507,20,39.91625638467661,32,5,33,-38.66859823540426,45.647665014346586,24,2.4975886191837624,8,24,15,12,-24.023913387413103,31,59.49881882674954,32.72374813060176,36,7,26.730870476545995,19.81326108041355,22.60202010690795,23,2.6826438048149117,21,27.81638311862429,20.868850175782967,39,45.407428977302814,-3.7974829184808208,4.652892787092134,-7.359199749120229,14.224112058114885,-3.316267837533079,-7.670511892596533,20.149346649315625,39.37361323515917,17,7.88620327473312,10.371928195958738,19,7,5.396413558805079,90.2052863755644,8,4.338402736696721,10,26,3.3247819561547303,19.57789542059006,5,19.091150608584524,55,7.160263604797125,22.672696157657043,7.030472922924947,9,12.437018484163326,20.23565261223468,35.30579051148511,5.736662462656358,12,27,6,11.761053001945596,-10.94297667071488,13.92716700930371,16.718754556198828,-57.49160886860861,28.2372001289039,7,35.049362850063176,26,2.63763092358626,12.533646939028579,21.526075637915145,13.816099620793977,19.145326729049945,10.86318829469352,-28.685209026330995,23.785561143041264,1.747375838729944,45,-27.295843030492975,-13.093630206109031,20.895136245256698,21.672190967894792,21,25.84378119779634,31.23078980089175,16.51699196646321,49,11.260128058378255,24,-32.50912481095408,-77.0165032770677,7.036053405537661,16.677149760128643,53,10.69865044263027,7.067367432014701,16.487284720197387,26.151051650113374,-7.95855118607885,63.61840163334996,35,10.34455374405026,7.807590175454738,20.146395219534647,-51.270223210785666,0.21318178677208754,23,26,-16.705476618615783,5.10467357660162,6.223032426164696,78.16958145786366,71.93562354929153,21.03640321869077,14.418622498277827,4.962744124195119,2.335718488394388,20.018617973453384,-2.924716446172731,1.2728870646331798,7.725126843499562,12.997411876673011,2.296946661234445,13.562118075549211,12,1.8388793637661032,13.367731952595422,3,6.19593346175817,28.274588681142383,3.20817543027218,24.645631399725744,29.288407732416257,33,1.2914915829432976,10.852688740864878,1.0115348137629856,-27.06789440674382
6,0.29815656516155853,14,10.024117553694765,27,2.0300158852377277,59.705314420271115,5.86087149341882,8.93903904262564,-36.52627149990508,14.67367993179903,-22.85701678737562,47.90486184557619,2.04010508717925,30,-4.491184408975198,17.03828902798859,19.949682743458304,7.221436924961354,21.30623553493738,17.83660926571996,22.025660921402505,47,2.8728350854993105,26,0.9374908829413039,13.907571039022473,19,30,26.801368832893917,15,14.229192909199384,7.916624614430126,20,7.813018331350415,-22.759420752765273,3.853311832883848,11.574011389773073,12.296925864924894,2,-31.289954953435107,-43.28987655984923,2.213567092891616,13.620682534498185,10.446610086629256,1.46481521977808,17,-81.3236927600087,5.773138019290326,46.890644976537686,8.738864381534654,10.959411288660572,1.5945721852071912,20,26,6.291484723846996,1.2027930388064734,6.471724658031633,19,23.093424602775627,33,5,35,9.14396760504281,14.815184818348158,33,14.592409665157595,9,28,18,9,32.35699543340361,33,27.417169881364856,-32.359937196201706,35,10,22.95379805053761,12.123867383562581,17.982679076039965,23,3.3952348557433503,22,37.37711841450775,19.407319969392017,42,2.0020314415165075,-14.664002588383015,5.984136189335557,-42.664676991841915,17.564281717703516,2.3193027870031333,-2.707864639978734,40.61801241548732,56.11942132466518,15,2.3799298030054805,12.14073986213374,24,6,7.46682277696064,-2.98575506110873,17,1.856162271018679,13,23,15.392034116997309,19.91575168133856,7,16.76435969932897,54,10.314089882384078,12.7864001695621,2.321513856419847,8,3.2432630598163814,21.82623385433088,-23.01392762700587,2.9360771085979476,13,29,5,10.652502585380072,-7.31650946835171,12.57679740635892,5.082894003357478,-9.57989960108803,29.256068744461643,4,21.771814888657115,33,5.687218473951526,-15.578941113515855,23.99351609211474,11.01748254836945,21.513953541863074,13.52401625519656,70.25330623161247,-20.13376638948685,10.151343313284682,44,40.26813717612801,4.661425026037239,18.66257859683129,36.725198042688476,21,23.881671177498447,14.790581999837784,-11.662769804769766,40,9.56449976885231,24,-58.85032378498182,-1.614362497962773,6.367903585744679,16.543130146772917,57,12.840972146210163,12.080105405249343,21.775929547701306,24.73877237559714,-1.7810233878188768,33.757019431201904,37,16.042756418331944,4.457526946980502,26.272394282010055,50.72902440113998,-0.9270581265351453,20,21,-28.35885802625463,15.558344615093345,7.665413903365037,29.653695910681215,75.49840634197199,11.505287345413922,32.95231798447638,4.634368058074528,1.8427307011400518,8.421203580641738,-2.4144705870144776,3.334123120800948,10.836132431832171,12.689383538424972,1.8575367481270166,12.308621202239086,6,1.1522460579832634,1.8793604482952715,5,4.341406716732074,24.785033128789348,3.7226198258342675,14.323631087132469,30.70266927134961,30,0.5852438232578758,28.234490689610766,8.750150443340432,-16.781275457445183
8,-0.22352290949985665,13,11.769834504550074,27,4.42609682810084,8.175068372906344,5.8215970464539595,8.457420959432515,24.431697488290382,21.853592639888674,-10.067510966816467,34.841331399675354,27.90763103117181,37,-4.037964495952112,7.368043992490034,11.646044234663243,7.565948489679021,23.82189251982878,14.832607843399023,46.63065723831053,49,1.7564620248303464,32,2.1829547963452893,7.676754333964465,18,36,12.829311177496574,19,-51.116973345015666,10.42490126080677,17,23.468746526951218,-0.6587691686487318,5.480319293836203,19.060590437400325,3.280669189839758,3,-23.653559526039636,-58.6271353592818,3.2277448338913355,14.169497193573008,-3.980152912286578,-3.483533086468192,14,-63.83985316680352,18.415962173318466,13.482366660684725,10.0260198272821,1.2593693866330502,-7.771589692179766,25,33,5.668421309217285,3.5020417963285784,5.177017079243418,24,26.710185367053974,28,5,34,8.203062397819892,14.71877108310644,28,5.628983830416148,10,18,17,17,25.543813003160963,33,-36.319835957233764,-40.745443753141664,40,12,53.30955399365445,12.549475271599498,7.601214575905047,26,4.128920669775409,18,40.792133904275275,19.731877838749675,42,-10.849152893696447,-11.027037981521097,3.4277532044906467,-24.9298132008934,18.524584956344576,-0.09898731104030434,-23.796193412768353,25.39746404113801,69.10207804242656,20,1.3819352530438285,14.382251020226725,20,7,9.365630043502943,64.25859116084328,8,5.506828488655503,16,19,7.698243092797995,22.376602721396313,8,16.558310822114837,58,4.785245386056596,-45.33370231794199,9.965619102487006,6,6.343245531387444,21.42965696591588,44.750182938273184,13.16139865414619,13,28,8,21.244867488018674,-8.16318602798334,12.828608555471158,6.378217706295338,-35.88313532618058,29.205594861856646,10,38.8316506876529,35,9.591971633656593,-11.371259147698275,19.59818946216686,13.312114362350385,17.61476898903951,21.406455913406802,-28.058824977739192,-31.72466007900408,2.1436420402494187,50,20.307890904910757,-19.837138774298005,17.961486836759967,5.217899770662434,23,29.081261421758615,2.3656173486628687,-54.84799632199437,47,11.564660693958386,22,-26.185282598459253,-85.1483816370869,7.629995485519803,30.488601758718435,54,5.682645955074085,5.276387923914306,2.103705467222167,24.536134841727673,65.40444931471089,23.72182582229287,38,12.74859271378434,7.807926675788871,21.665055658628795,11.60445646120536,-2.319573678833109,23,19,2.94237032906738,4.169237288171936,8.02161493585577,7.109576008686744,41.2708264203529,15.187417944409066,-27.947375285634536,3.3419058044140124,1.4964420890840389,4.190390169495669,1.4505275293030215,4.350718723228686,6.874956057423443,6.943168817484841,4.831127474365794,13.737925355738932,8,3.749116864132182,12.750196537696906,3,4.959907543950553,23.02052626867345,4.1548973980780985,14.272063227621175,28.053839092268152,28,10.214385960111517,-67.25919627617478,6.680114667005866,-34.82435763081619
7,0.6882367068487626,13,11.508204751715656,29,3.2858883412079907,5.3505757160230765,-1.7313767908214857,8.891786599620417,13.626215558562649,18.990652682773977,-37.47055763218037,-12.963065777238935,7.379514445686436,38,-3.8503260993582202,38.97529047281265,-6.793628912241118,6.574192260564128,20.359357202482382,10.888712225271657,36.34398805931623,49,6.65137562120641,31,1.2020241854324134,7.779567439935913,16,32,10.146306812218983,19,40.04142836696319,10.453770933100447,22,13.961266641885514,-23.468760230482708,3.2085124532056133,6.158132575089793,7.750994922803923,3,16.804836904715188,-30.160440547292957,3.638541000350227,13.01341156917973,-7.74934442281382,-2.8931988572088603,15,-11.175973698179675,19.181143804906654,6.4398278097703,11.251495804761147,13.04030257837896,-2.932609069765518,15,33,2.5804586772253395,4.450417852358983,11.749384036766413,18,11.422501046357816,30,4,31,57.29744180949879,21.471607670853807,31,3.8883830061400153,8,22,15,13,-67.55536037700543,28,1.2537650023476274,-86.82426597671764,40,10,24.81939203997296,3.978509518560456,14.580365764294815,23,4.8908259052096925,16,19.4677866344675,19.065786794062888,37,-25.843419683127937,-2.9678313400131398,7.0221996988871975,-33.93255238662707,9.560530368154744,0.22473387583237114,5.255993651772457,37.98682262389968,83.79286783649457,15,1.9518060124662786,13.15264312991244,24,6,7.654621693293229,26.671140003006407,14,1.7216969144130854,12,28,34.97492151500022,22.579256868614912,3,15.989228122304079,54,7.766578474179875,35.6603384412107,6.106725076170667,6,4.227122402341801,17.906359065895,-8.342820920109851,2.3675910015189254,13,30,7,18.833581212131822,-9.150639767419865,16.894878165916285,5.045637297606127,13.584832364622429,28.750491532135438,6,53.59032771227819,31,3.383847251100184,2.184443782367488,21.977004660593913,14.137905600965379,18.013958464309443,65.4095427248767,0.16316035860011624,25.992638752368435,3.7331340065231258,48,-24.43067802154141,-1.6753031468858808,9.848635220275321,37.82832402801033,21,20.91305973820227,3.1861214738710673,0.17469511773973068,45,11.937688306327173,30,23.426410611261034,-6.976111639947092,2.129097568860496,30.404453007800345,51,3.66091011130394,7.287255865583824,5.9906845308471635,25.024267896282737,-19.627671567297423,75.66284771488418,40,13.464396714473272,4.703477559129875,26.751882165618436,-74.1640292812509,-1.2406265072332125,24,29,-4.85998702785929,3.067321411841118,15.991957428805543,10.89403406025145,20.42694027090936,17.51886558822361,-56.40271153007409,1.1974282230552677,4.6759585885121835,3.67056920093314,1.8895615652393145,2.8742430800538203,3.356656629297967,6.908492357943635,6.663425454818229,11.253442896231155,12,12.162990721653335,12.352617534851662,3,3.810000967649281,24.397978410447955,4.355246582054636,22.56043482837204,31.43782677788669,33,1.939146867359427,-25.284016216266764,7.055377261278427,-32.65712218387996
5,0.35112511293684867,15,9.741591862186947,23,4.30047451715357,7.641349409371121,-29.628319253808762,10.145637941842496,-4.817414539685714,16.23957924636771,13.94462157180643,1.0145954125939411,1.84149847463156,27,-4.939237593835959,7.696381847703878,-25.604490164120175,7.406867322419883,23.266274450711965,14.844023474210209,-1.758054140687694,53,2.065847877194203,32,49.07505705670514,15.94042240949147,14,27,16.402988181516655,13,-38.269824946875936,4.315533733267625,21,9.288353435935367,-4.695919883348552,4.553320484202215,8.860984646542715,9.401067827700096,5,7.8490546262666925,11.61749280709229,1.6967688908441554,13.49903243780467,-4.558917466138293,4.588810140622236,16,-43.32170609000625,7.4003291622856775,9.1899216283514,8.432533054244136,4.784400676904256,-8.583119077908929,13,30,4.267583960355757,-3.0237121783982785,7.1124309354845074,21,10.08245421576817,32,6,30,-44.36961648419028,-0.49086271727364306,27,2.3403815730456157,7,21,18,12,-4.434219176019994,34,38.992711851115146,-19.9089671355069,43,9,41.044716623646465,11.329540311650108,16.52712300678036,26,2.5194665120970656,23,76.81305415664853,19.12229728282752,37,-0.21258404268951736,-10.282619822984328,9.739871453807641,24.852280779894116,19.014225287368127,1.3534976458061774,9.286073754304326,35.25094527229936,-19.442149548988624,20,10.613040776325606,13.768495126809487,22,5,7.29289018154144,-4.335189356068362,15,8.296836031864277,13,19,-2.5317950420607858,20.86354254940002,6,22.97190761771203,56,2.3157081134064774,-70.9736403371791,3.750353608586744,5,8.725128216835664,20.637551899964997,-8.196337070649843,7.033508210907331,18,26,8,26.528160342180627,-7.5857439197783005,14.753689583764773,4.255060069256776,-52.319519868870536,28.414463202873865,11,49.77462967108292,30,7.826156895205468,-26.619198144280173,26.661152884155946,12.878105351041345,20.5588381786545,5.852932469845144,72.05462754865951,-28.550261046981724,4.400637903492127,47,11.086003046837746,7.647331742053531,20.34865404122724,-11.436591178477702,23,23.416810520884937,0.8327264307228696,-4.268938573119321,49,12.665906064003716,22,-44.35605933422396,-88.0419240988017,6.397744239877978,102.65553373314812,46,3.165638215731803,11.085915735046646,13.952629971512204,24.716577960438965,52.5612615640822,1.1485670358559723,42,10.357826380645667,5.166793885972902,24.157705968965274,-50.456360344612676,-1.5711949074501668,26,28,13.087509062623155,72.89206864284972,11.561319265382036,-12.167132461450562,46.08793501643765,59.09743112332528,29.50737333662525,4.641557039962705,3.8677710684932394,5.622096285208544,1.363329837724549,1.1988585313593536,1.926588023627261,8.048188316681973,1.1535537831312153,14.036196016065755,12,2.4296878428115405,1.9178691687761917,4,5.5822139610216475,22.204830160841713,6.399773632093079,-28.373351458776522,33.16861557090644,33,1.423454654535313,-50.41224726028176,4.9263203567562615,-37.213890311798075
8,-1.2210508182945767,10,11.232934481223433,24,4.87271332731442,3.0742456218559995,-14.773939524090235,7.813682157272212,-30.326083778250293,8.100647138156592,47.602450538560035,-4.887764322439626,3.712760006035026,30,-4.0462925806185375,8.075344054329928,-15.93810487833198,6.560223745344798,18.041070622889418,14.810713703416427,43.35754284269156,57,3.3865158876692028,34,24.684806887450794,5.510791294819777,16,27,19.50606908613051,17,-43.9323839389396,11.444074067999184,12,17.814193060984753,27.04401533369895,4.230991776595115,13.764419081261472,2.9135214838751655,5,23.491775604899757,18.279130664935124,3.5394238328842733,14.747549189043934,11.909760575893745,-3.9983350206295274,15,-46.67074353689233,11.346327621401942,26.356141660057062,9.595651763624925,3.3990593542819543,-4.586426483467334,20,28,15.450071106543415,-5.207006791706578,12.800086728211483,20,42.31086904916821,35,5,28,-16.926910244053396,-4.124542272647801,26,9.905756133328696,9,24,12,17,-6.173642161983182,32,-5.968079716795067,36.94917082040011,38,8,32.88574247675289,0.9268097106804445,7.543738253640378,26,3.1099388435707964,21,53.437378433988584,18.994278526896256,43,28.088088505370123,-13.01655588214505,7.120343936612578,-27.308476388152307,12.067092030249926,0.17836955035222712,10.619682510600441,11.469779911521027,61.49770835801185,21,6.830365433610073,9.577242634606314,18,3,7.137155214687498,76.61406466922735,12,4.409942486935441,11,29,-19.850622160567585,18.727002716948476,5,14.333082273667655,54,23.836818230321718,15.5892285981826,5.024218412094857,7,15.50294396957962,16.86927594994996,-4.693703481997144,0.8718489062251924,17,31,9,13.60377606025446,-9.937114487824658,13.954844083760168,9.889925060057978,-73.71606523820995,27.704673959654144,11,44.7669015594169,30,1.8260288810616525,-11.967824082671743,26.4545069237657,16.906589550068844,21.450825596414795,2.5360302260021537,75.78105344901101,34.35627252241591,4.961118232072169,45,-13.717003193540279,17.473254924231234,12.149521676077782,61.95807224175887,21,21.77097073819487,6.712481842251589,-60.47299293626635,38,11.40197208767273,35,-29.07112499436891,-1.900632328189971,5.649852801022847,17.23550814934682,42,13.602439788907398,4.943565828685688,5.536529483674533,27.91434347416155,-11.587405600024159,44.76359226552281,49,9.218748090019428,2.5609177999303205,31.047398886444068,68.67509184396985,-1.3790647125930688,26,27,-11.597904443876288,5.027880891282702,12.79166952910822,71.88386731604766,39.47552582858482,6.995986151382841,-43.2559495563506,5.048364538577482,2.9746257744913147,18.373627625309044,-3.177765794623094,3.6822318144728587,16.927835773701354,9.75487740649139,4.440325713505929,12.678132468398546,12,2.5822736612226977,9.087950820723414,6,3.1392236549389714,26.81336247003383,1.6586478079201254,-14.767730425278089,35.08077047007624,26,4.478544878116017,-28.04410686170501,2.206850722932617,-26.374676746473757
10,3.2715798720069396,16,11.432546303376595,30,3.3155131964728706,35.75478426838284,34.86925897189316,8.932272207513268,5.279321580092557,16.783991992242694,29.022211849458984,12.676196294657153,5.146534351063981,27,-5.5418141228357936,3.7433817627501718,-3.336438444579432,6.527322049514127,22.54100750147711,18.801253627597646,4.157327861190279,44,6.273500007839281,25,22.929092392582803,14.346068369991725,14,33,11.508455995663285,18,31.145729722485243,11.124516308797704,19,41.67329306443603,30.21051827029015,6.369930937213153,3.441077582176104,3.635470035382204,3,2.1106736039022493,-69.1775229204104,2.371057575400998,13.631161467469639,39.011536170091205,1.2705417141460735,15,27.609966342040977,1.780883632705158,15.173571605161783,12.947237617274226,11.836214410122343,-10.979334572571062,23,40,4.6333143994540755,-3.6336673166404543,8.578384211770976,16,-0.28032161685842283,31,4,31,-4.199847270355313,-11.655487940148948,23,35.552299737479814,9,23,22,14,-9.276959689604723,33,51.443966578051615,-67.85655684064967,49,7,11.478639090865814,7.79964066183822,7.06649815768352,28,2.531055246433338,22,77.27681266364843,19.374579717842128,36,56.389630770787306,-6.3413383387623865,4.596839037689835,-28.488401179350475,18.461274996923798,-7.246060814990522,-15.336126939058923,7.21704041589577,86.23962883693514,21,1.8301139817129277,9.498096751221823,17,7,7.465184272695512,-19.52127597973895,12,8.57232091500472,10,15,28.57940750484225,22.98556300367714,5,20.854042506127215,51,1.0207795641755746,-42.28568013266883,5.002237515446597,8,6.126582155644906,20.96075627505777,-11.934777966116146,4.243379828743563,11,30,14,10.44066529211147,-8.497899693252362,12.379693775254546,12.180337232425332,-68.54924065891284,28.5713047807445,5,37.49078283750083,27,0.6027158057231377,-13.081079998362672,21.957865605900516,15.267512100616297,20.802735311775606,15.234350090201607,-23.965045886281082,37.450141697627615,1.3230643058616631,44,-19.250692928000376,16.880023062785646,24.24897513993706,1.5216495301392428,17,23.703889946093796,9.09114676770053,4.868541460860641,46,11.039300031744052,32,26.735762226211136,-53.284233048948664,5.221498834009421,9.445620858594843,43,17.655324006187655,11.75696103593848,5.404282344427929,26.950214611600632,-14.961353488663228,21.721145724966846,40,5.381723123000066,13.665233834789907,16.94899883526601,-88.23494655732654,-0.43647847975680176,18,17,-14.484656694571198,19.80195015653649,5.590242011050858,-13.001458347405885,32.41896511147344,22.720515434052384,-43.89562127611002,1.6176355258544977,2.8647560490329704,26.045970397616223,-1.7712901058767012,3.46777179906411,15.145547908846506,8.851757657213168,26.331685379558948,14.110653600265213,9,6.375621754056324,9.174230281941078,2,2.8922990844545424,22.101084260429772,7.0537661217371666,20.402138196109817,26.628915555194677,27,2.4055256366982913,-66.52210575035589,10.489901577595207,-30.708439276622617
5,1.4557304096412234,17,11.547752952948793,25,3.4339416744077127,14.842842623484339,-29.206122727260546,10.456819816888927,-3.0293374102671677,23.297365951901067,19.277340935843696,18.209379681918257,3.5139544948503234,30,-5.254961486701936,13.531987284341673,-16.25936103980211,6.260106428466286,16.131606922959158,16.019220622934427,-9.037913209808533,55,6.892840672683445,30,12.86568320666048,2.677523420929862,18,35,18.73155315760007,12,-62.858212221605626,10.421656421016502,16,8.47695709436011,59.218892161280905,3.545943618278369,12.604873172445393,3.9463351140918035,5,-19.875838298079927,1.540605625614205,3.081600895055924,13.9350666386574,31.14924979376243,1.6600962175969862,15,-36.8496863107373,18.29364181425862,-26.577570543964796,23.827819500850474,2.3949950682021948,-6.922185258586278,21,28,2.7039311592988873,-9.528922552119855,6.9166028442387235,21,42.94314029686587,34,6,25,14.603064036115228,32.1736878661653,24,37.1002945668436,11,24,17,18,-22.57212266969009,35,79.53621801666863,-86.66391051954268,47,10,51.423273257316076,1.764418707463078,10.166423480308982,25,4.313560949290054,23,1.7812750664802919,20.138341211549225,50,54.761546254176636,-9.965800700535898,5.894973673555701,-28.64165069954946,12.356249565020146,3.7458110762102104,10.487762871919955,61.911961272719495,6.093868925579322,17,12.486341648242092,17.13654029599223,21,7,8.441882411989159,84.15758035084208,8,9.78678680194939,10,23,-16.532500878050882,21.6566209514519,5,20.879306663910207,52,5.062564141638648,19.980595083343076,8.041288170159882,9,16.42698753018256,20.449666343739352,-26.637271462312246,2.8031090533164478,19,26,8,10.806296376067602,-8.744793742934386,16.235643889334916,9.75216976467151,-49.65561450959339,28.39406425349823,6,7.6483158459546425,34,5.925637876738732,-21.049832887487725,25.48375342429321,15.022289024822635,19.20320926743767,20.18023757192584,-9.919263797858406,-40.254899880389296,3.1509172345446093,39,25.77775681543673,23.838238477761678,22.557861562427206,28.64056650188283,17,20.404195022390716,5.395271754952781,-57.237648192627766,46,11.512111837513508,30,-20.260458424148702,-2.2762114626896874,6.407003159235605,13.146207179256317,41,7.832595689085081,7.629234107971623,11.844113993470401,24.294810837484075,7.5144217987993756,63.31707367329007,45,10.256078471747074,12.10754487381227,20.747084867208763,-31.585857200896108,-3.1193810955784196,31,21,6.686125920324336,9.228324670734056,6.326900058246621,59.374189607924194,9.647947847661724,9.893487739072947,19.038465722699456,9.297816291520663,3.7640374323455847,8.623122476257308,-4.055939541180781,1.9740169117293314,6.282672302782992,9.204367424911478,3.7917311260005566,14.306297439967274,12,7.80922522193505,5.736355033567803,5,4.291612550717846,28.337292881964316,2.63103316747586,6.807350467567261,34.39401211027604,34,0.4101505207241239,-25.46767242902836,2.741477211462664,-27.820654356089182
